회계년도,회사명,거래소코드,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
2010/12,(주)경동인베스트,12320,101.55,79.37,12440.0,117.42,3.33,3.71,3.06,0.43,0.36,1.41,1.16
2011/12,(주)경동인베스트,12320,-20.78,-30.11,8695.0,145.55,1.94,4.04,2.93,0.5,0.36,2.24,1.63
2012/12,(주)경동인베스트,12320,39.16,41.44,12300.0,170.97,1.99,4.96,3.2,0.62,0.4,1.82,1.18
2013/12,(주)경동인베스트,12320,1.29,15.8,14243.0,141.61,1.81,7.46,5.43,0.68,0.5,6.29,4.58
2014/12,(주)경동인베스트,12320,-5.16,47.04,20943.0,117.43,1.84,10.34,7.38,0.85,0.61,28.21,20.13
2015/12,(주)경동인베스트,12320,0.0,0.0,-4456.0,102.58,-0.83,0.0,0.0,0.85,0.57,0.0,0.0
2016/12,(주)경동인베스트,12320,0.0,0.0,5314.0,91.54,2.43,19.17,12.59,0.58,0.38,9.63,6.32
2017/12,(주)경동인베스트,12320,26.9,173.81,20799.0,49.67,18.65,31.06,14.18,0.73,0.34,4.54,2.07
2018/12,(주)경동인베스트,12320,7.78,-44.62,11998.0,48.79,17.15,114.12,52.56,0.58,0.27,103.98,47.89
2019/12,(주)경동인베스트,12320,-44.0,-66.62,4007.0,46.06,8.08,0.0,0.0,0.38,0.24,114.72,71.1
2020/12,(주)경동인베스트,12320,-11.36,67.44,6956.0,36.8,6.27,71.87,29.97,0.31,0.13,0.0,0.0
2021/12,(주)경동인베스트,12320,-28.63,-3.99,6714.0,31.37,4.65,336.86,186.3,0.4,0.22,146.17,80.84
2022/12,(주)경동인베스트,12320,5.88,-2.91,6519.0,30.2,5.34,0.0,0.0,1.13,0.23,153.12,30.79
2007/12,(주)경방,50,0.0,0.0,31803.0,48.07,-7.43,9.73,4.33,1.4,0.62,0.0,0.0
2008/12,(주)경방,50,0.0,0.0,-7197.0,93.31,-4.14,0.0,0.0,1.02,0.24,0.0,0.0
2009/12,(주)경방,50,0.0,0.0,-75.0,107.38,-8.26,56.16,17.81,0.48,0.15,14.81,4.7
2010/12,(주)경방,50,0.0,0.0,9753.0,110.01,14.17,12.13,8.73,0.43,0.31,23.16,16.66
2011/12,(주)경방,50,-53.86,0.0,-539.0,114.76,6.37,0.0,0.0,0.45,0.26,0.0,0.0
2012/12,(주)경방,50,-67.31,0.0,-3834.0,115.08,2.17,0.0,0.0,0.43,0.26,10.5,6.39
2013/12,(주)경방,50,396.72,0.0,5865.0,103.79,10.38,24.26,13.4,0.54,0.3,7.27,4.02
2014/12,(주)경방,50,-15.02,-21.27,4190.0,101.0,9.31,38.52,20.7,0.85,0.45,18.54,9.97
2015/12,(주)경방,50,27.25,45.31,6089.0,98.9,10.89,33.63,19.54,1.09,0.63,16.48,9.58
2016/12,(주)경방,50,11.49,76.59,1075.0,91.5,11.51,19.47,1.35,0.88,0.06,9.77,0.68
2017/12,(주)경방,50,-2.6,-14.13,923.0,82.23,11.73,18.1,13.99,0.66,0.51,9.06,7.0
2018/12,(주)경방,50,-3.14,-20.23,740.0,83.67,11.66,16.01,9.67,0.65,0.39,15.88,9.59
2019/12,(주)경방,50,-21.86,115.99,1630.0,84.85,9.31,15.48,11.29,0.47,0.34,5.27,3.84
2020/12,(주)경방,50,-31.75,-70.13,499.0,70.49,6.64,16.02,7.11,0.55,0.25,8.95,3.98
2021/12,(주)경방,50,0.0,0.0,872.0,68.96,14.03,18.47,13.53,0.56,0.41,0.0,0.0
2022/12,(주)경방,50,-40.71,-80.19,177.0,65.34,8.19,0.0,0.0,0.64,0.38,8.58,5.02
2007/12,(주)경보제약,214390,,,,,,,,,,,
2008/12,(주)경보제약,214390,,,,,,,,,,,
2009/12,(주)경보제약,214390,,,,,,,,,,,
2010/12,(주)경보제약,214390,,,,,,,,,,,
2011/12,(주)경보제약,214390,,,,,,,,,,,
2012/12,(주)경보제약,214390,,,,,,,,,,,
2013/12,(주)경보제약,214390,0.0,0.0,8399.0,116.53,16.16,0.0,0.0,0.0,0.0,0.0,0.0
2014/12,(주)경보제약,214390,5.55,-52.09,4036.0,145.92,16.3,0.0,0.0,0.0,0.0,0.0,0.0
2015/12,(주)경보제약,214390,-7.36,202.34,1147.0,59.17,14.4,33.51,11.01,7.64,2.51,206.37,67.81
2016/12,(주)경보제약,214390,-39.16,-51.34,531.0,57.44,8.35,42.9,21.92,4.49,2.3,21.52,11.0
2017/12,(주)경보제약,214390,57.67,41.38,751.0,44.77,12.83,19.7,14.37,2.66,1.94,13.71,10.01
2018/12,(주)경보제약,214390,-29.77,-26.98,549.0,48.73,8.58,31.44,16.95,2.91,1.57,0.0,0.0
2019/12,(주)경보제약,214390,-64.13,-59.7,221.0,59.43,3.23,52.24,33.2,1.93,1.22,11.67,7.41
2020/12,(주)경보제약,214390,39.83,77.94,393.0,62.27,4.02,57.45,11.64,3.59,0.73,25.98,5.27
2021/12,(주)경보제약,214390,0.0,0.0,-314.0,62.65,-3.88,0.0,0.0,3.17,1.36,24.88,10.67
2022/12,(주)경보제약,214390,0.0,0.0,26.0,67.39,0.71,434.61,190.87,1.91,0.84,26.2,11.51
2007/12,(주)경인양행,12610,0.0,0.0,1443.0,104.85,2.94,13.61,7.87,0.84,0.48,0.0,0.0
2008/12,(주)경인양행,12610,989.91,203.19,3547.0,88.48,18.04,7.38,3.89,0.96,0.51,0.0,0.0
2009/12,(주)경인양행,12610,-39.53,-10.13,312.0,65.61,9.76,119.95,7.22,9.41,0.57,78.97,4.75
2010/12,(주)경인양행,12610,-60.33,-46.51,167.0,82.67,3.88,45.77,30.29,1.0,0.66,0.0,0.0
2011/12,(주)경인양행,12610,-38.8,-57.26,72.0,81.29,2.73,59.44,25.35,1.06,0.45,16.54,7.05
2012/12,(주)경인양행,12610,-42.69,-9.38,65.0,64.27,1.67,37.37,19.02,1.05,0.54,11.21,5.71
2013/12,(주)경인양행,12610,206.1,352.45,280.0,67.04,4.27,15.99,8.54,1.13,0.61,0.0,0.0
2014/12,(주)경인양행,12610,26.44,-8.47,255.0,57.91,5.08,36.0,16.89,1.79,0.84,21.67,10.17
2015/12,(주)경인양행,12610,-52.33,-80.98,48.0,62.43,2.55,2352.34,1208.16,1.39,0.71,0.0,0.0
2016/12,(주)경인양행,12610,57.44,171.48,129.0,65.3,3.85,76.89,34.16,1.53,0.68,34.01,15.11
2017/12,(주)경인양행,12610,-30.37,-30.24,90.0,69.7,2.46,524.66,279.82,1.49,0.8,427.19,227.83
2018/12,(주)경인양행,12610,167.37,269.59,331.0,84.57,5.95,40.51,25.59,1.57,0.99,329.61,208.22
2019/12,(주)경인양행,12610,19.62,5.71,344.0,98.83,6.56,85.88,46.23,2.11,1.14,0.0,0.0
2020/12,(주)경인양행,12610,-85.69,0.0,-218.0,121.17,1.02,0.0,0.0,2.34,0.8,11.57,3.95
2021/12,(주)경인양행,12610,741.42,0.0,589.0,130.08,7.03,18.09,13.58,1.62,1.22,242.45,181.99
2022/12,(주)경인양행,12610,-1.04,-41.19,345.0,105.99,6.97,41.9,22.01,1.55,0.81,15.1,7.93
2003/11,(주)광명전기,17040,,,,,,,,,,,
2004/11,(주)광명전기,17040,,,,,,,,,,,
2007/12,(주)광명전기,17040,0.0,0.0,13.0,53.89,1.58,187.58,33.27,3.09,0.55,23.92,4.24
2008/12,(주)광명전기,17040,7.85,0.0,-12.0,72.78,1.45,0.0,0.0,1.53,0.34,0.0,0.0
2009/12,(주)광명전기,17040,258.06,0.0,7.0,67.86,4.78,323.46,96.1,1.65,0.49,12.88,3.83
2010/12,(주)광명전기,17040,-15.1,-230.08,-9.0,92.79,3.3,0.0,0.0,2.64,0.93,19.93,7.04
2011/12,(주)광명전기,17040,-85.47,0.0,-32.0,96.84,0.54,0.0,0.0,3.07,1.14,91.36,33.91
2012/12,(주)광명전기,17040,744.11,0.0,16.0,108.06,3.57,0.0,0.0,3.83,1.84,168.03,80.91
2013/12,(주)광명전기,17040,157.45,733.61,133.0,73.11,9.15,26.94,15.9,2.47,1.46,231.92,136.9
2014/12,(주)광명전기,17040,15.58,44.36,192.0,76.1,9.25,16.61,12.54,1.8,1.36,13.8,10.42
2015/12,(주)광명전기,17040,-25.03,-23.05,148.0,49.67,8.03,34.24,25.18,1.74,1.28,8.59,6.32
2016/12,(주)광명전기,17040,-61.29,53.06,227.0,49.76,3.73,12.19,4.55,2.29,0.86,67.63,25.26
2017/12,(주)광명전기,17040,-39.23,-119.87,-45.0,58.01,2.16,0.0,0.0,1.86,1.21,29.11,18.91
2018/12,(주)광명전기,17040,48.22,0.0,60.0,53.75,2.85,74.9,29.01,2.81,1.09,0.0,0.0
2019/12,(주)광명전기,17040,145.15,207.09,185.0,48.69,6.06,22.81,11.52,1.64,0.83,6.25,3.16
2020/12,(주)광명전기,17040,-46.94,-41.67,108.0,51.1,3.43,21.97,9.3,1.13,0.48,15.07,6.38
2021/12,(주)광명전기,17040,-32.38,24.5,134.0,47.59,2.09,42.87,18.65,1.95,0.85,0.0,0.0
2022/12,(주)광명전기,17040,61.77,-7.54,124.0,44.85,3.35,45.39,19.62,1.84,0.79,0.0,0.0
2007/12,(주)광주신세계,37710,0.0,0.0,17115.0,37.61,19.79,11.42,7.86,2.01,1.38,7.85,5.4
2008/12,(주)광주신세계,37710,7.51,13.54,19433.0,29.15,20.68,7.62,3.52,1.28,0.59,6.71,3.1
2009/12,(주)광주신세계,37710,10.08,17.45,22825.0,27.12,22.57,5.83,3.97,0.97,0.66,4.28,2.91
2010/12,(주)광주신세계,37710,16.97,21.43,27717.0,25.71,24.37,7.16,4.46,1.23,0.77,5.42,3.37
2011/12,(주)광주신세계,37710,16.3,17.89,32676.0,22.74,26.82,6.12,4.59,1.04,0.78,5.52,4.14
2012/12,(주)광주신세계,37710,-1.21,2.85,33606.0,19.09,27.21,7.29,5.0,1.09,0.75,6.96,4.77
2013/12,(주)광주신세계,37710,-3.79,-9.67,30356.0,60.6,27.1,10.01,7.46,1.2,0.89,8.48,6.32
2014/12,(주)광주신세계,37710,-7.41,-13.04,26397.0,45.5,25.31,12.75,8.75,1.21,0.83,10.72,7.36
2015/12,(주)광주신세계,37710,5.67,8.68,28688.0,34.21,26.68,13.4,9.08,1.26,0.85,11.8,8.0
2016/12,(주)광주신세계,37710,2.33,-0.76,28471.0,22.69,26.64,9.97,8.15,0.86,0.7,9.07,7.41
2017/12,(주)광주신세계,37710,0.43,5.03,29904.0,13.06,26.85,9.0,7.36,0.75,0.61,8.39,6.86
2018/12,(주)광주신세계,37710,-11.05,-5.75,28183.0,12.17,37.03,8.73,5.85,0.64,0.43,7.31,4.9
2019/12,(주)광주신세계,37710,10.05,5.71,29953.0,13.8,35.58,7.0,5.22,0.51,0.38,4.49,3.35
2020/12,(주)광주신세계,37710,-12.33,-9.46,27120.0,12.34,32.75,6.73,4.13,0.42,0.26,5.73,3.52
2021/12,(주)광주신세계,37710,25.43,21.39,32922.0,14.28,35.65,7.37,4.53,0.53,0.32,4.98,3.06
2022/12,(주)광주신세계,37710,8.24,8.69,7157.0,15.64,35.48,27.82,4.36,2.05,0.32,23.14,3.63
2007/12,(주)국동,5320,0.0,0.0,-822.0,334.21,-2.16,0.0,0.0,1.78,0.47,0.0,0.0
2008/12,(주)국동,5320,0.0,0.0,-632.0,1176.35,-0.35,0.0,0.0,1.09,0.15,11.16,1.55
2009/12,(주)국동,5320,0.0,0.0,-535.0,0.0,0.66,0.0,0.0,1.86,0.48,5.31,1.38
2010/12,(주)국동,5320,90.77,0.0,-322.0,0.0,1.21,12.0,6.55,0.69,0.38,56.75,30.95
2011/12,(주)국동,5320,-38.26,0.0,-1901.0,1069.25,0.74,0.0,0.0,3.26,0.25,0.0,0.0
2012/12,(주)국동,5320,497.14,0.0,1356.0,598.4,4.92,40.01,16.03,3.8,1.52,3.65,1.46
2013/12,(주)국동,5320,-18.71,-22.03,948.0,373.91,3.73,5.86,2.47,2.34,0.99,0.0,0.0
2014/12,(주)국동,5320,83.79,121.95,2011.0,211.71,5.45,13.8,1.59,4.52,0.52,0.0,0.0
2015/12,(주)국동,5320,-14.71,-41.16,1168.0,200.26,5.08,21.53,7.54,5.12,1.79,86.32,30.25
2016/12,(주)국동,5320,22.04,18.59,1157.0,139.97,5.35,23.56,10.06,2.58,1.1,0.0,0.0
2017/12,(주)국동,5320,-155.44,-244.44,-734.0,149.37,-3.06,0.0,0.0,3.78,0.97,0.0,0.0
2018/12,(주)국동,5320,0.0,0.0,158.0,154.02,2.62,55.41,20.74,1.79,0.67,0.0,0.0
2019/12,(주)국동,5320,0.0,0.0,-210.0,104.22,-1.9,0.0,0.0,1.28,0.43,7.26,2.42
2020/12,(주)국동,5320,0.0,0.0,308.0,115.54,10.49,0.0,0.0,3.26,0.61,5.92,1.11
2021/12,(주)국동,5320,0.0,0.0,-161.0,64.58,-1.58,0.0,0.0,3.52,1.37,0.0,0.0
2022/12,(주)국동,5320,0.0,0.0,25.0,60.48,5.16,0.0,0.0,2.01,0.7,23.76,8.24
2007/12,(주)국보,1140,0.0,0.0,269.0,231.61,2.27,54.06,30.42,1.09,0.61,43.77,24.63
2008/12,(주)국보,1140,-13.95,0.0,-402.0,244.46,1.7,0.0,0.0,1.1,0.28,5.36,1.34
2009/12,(주)국보,1140,51.2,0.0,490.0,231.35,2.8,16.22,9.01,0.58,0.32,1.73,0.96
2010/12,(주)국보,1140,0.0,0.0,905.0,176.82,2.18,68.76,9.09,2.02,0.27,0.0,0.0
2011/12,(주)국보,1140,-32.93,0.0,-42.0,186.86,1.33,0.0,0.0,0.68,0.39,5.9,3.37
2012/12,(주)국보,1140,-21.4,0.0,-887.0,191.46,1.12,0.0,0.0,1.12,0.48,0.0,0.0
2013/12,(주)국보,1140,-46.48,0.0,-3820.0,230.27,0.62,0.0,0.0,0.76,0.5,4.47,2.92
2014/12,(주)국보,1140,0.0,0.0,-6895.0,302.32,-2.47,0.0,0.0,1.03,0.72,288.84,202.0
2015/12,(주)국보,1140,0.0,0.0,-3989.0,351.32,-2.69,0.0,0.0,2.18,1.07,0.0,0.0
2016/12,(주)국보,1140,0.0,0.0,-4221.0,432.28,0.23,0.0,0.0,3.77,1.79,184.38,87.8
2017/12,(주)국보,1140,-2027.47,0.0,-2063.0,310.51,-5.03,0.0,0.0,3.6,1.14,0.0,0.0
2018/12,(주)국보,1140,0.0,0.0,-2399.0,259.29,-7.4,0.0,0.0,11.05,2.79,0.0,0.0
2019/12,(주)국보,1140,0.0,0.0,-370.0,303.29,-1.09,0.0,0.0,19.54,1.16,0.0,0.0
2020/12,(주)국보,1140,0.0,0.0,-415.0,194.62,-9.83,0.0,0.0,4.91,1.02,0.0,0.0
2021/12,(주)국보,1140,0.0,0.0,-305.0,221.31,-8.27,0.0,0.0,5.12,2.12,108.07,44.65
2022/12,(주)국보,1140,0.0,0.0,-314.0,155.2,-13.71,0.0,0.0,3.9,1.35,123.33,42.8
2003/09,(주)금비,8870,,,,,,,,,,,
2004/09,(주)금비,8870,,,,,,,,,,,
2005/09,(주)금비,8870,,,,,,,,,,,
2006/09,(주)금비,8870,,,,,,,,,,,
2007/09,(주)금비,8870,0.0,0.0,7208.0,19.97,9.5,11.08,5.83,0.81,0.43,5.05,2.65
2008/09,(주)금비,8870,-71.19,-85.46,1048.0,20.52,2.61,68.69,49.96,0.75,0.55,19.39,14.11
2009/09,(주)금비,8870,161.63,187.79,3017.0,20.16,6.95,18.81,11.87,0.58,0.37,6.22,3.93
2010/09,(주)금비,8870,-79.01,-48.07,1567.0,20.3,1.56,36.34,22.46,0.58,0.36,9.11,5.63
2011/09,(주)금비,8870,0.0,0.0,5040.0,68.77,4.46,68.41,34.99,0.77,0.39,14.93,7.64
2012/09,(주)금비,8870,0.0,0.0,587.0,68.91,3.46,372.66,228.81,0.68,0.42,382.81,235.04
2013/09,(주)금비,8870,-0.31,-14.96,493.0,64.02,3.47,115.6,86.2,0.48,0.36,8.18,6.1
2014/09,(주)금비,8870,-8.99,96.71,971.0,69.34,3.12,0.0,0.0,0.58,0.39,5.84,3.87
2015/09,(주)금비,8870,176.19,523.26,6049.0,66.88,8.06,32.98,11.15,1.28,0.43,11.34,3.83
2016/09,(주)금비,8870,30.83,93.93,11731.0,70.85,9.97,31.0,8.64,2.42,0.67,27.75,7.73
2017/09,(주)금비,8870,-41.59,-62.97,4344.0,64.65,6.29,98.09,50.9,1.84,0.95,15.93,8.27
2018/09,(주)금비,8870,8.81,95.34,8486.0,61.85,6.45,21.33,15.39,1.1,0.79,12.22,8.81
2019/09,(주)금비,8870,-2.17,-4.69,8088.0,59.09,6.17,29.52,21.23,0.99,0.71,9.89,7.11
2020/09,(주)금비,8870,-46.61,-152.76,-4267.0,112.12,3.03,0.0,0.0,1.08,0.5,11.01,5.13
2021/09,(주)금비,8870,49.11,0.0,4566.0,108.73,4.33,30.86,17.26,1.2,0.67,7.04,3.94
2022/09,(주)금비,8870,0.0,0.0,-16338.0,130.04,0.0,0.0,0.0,1.35,0.71,0.0,0.0
2007/12,(주)금양,1570,0.0,0.0,1.0,154.47,2.97,1775.48,770.93,2.2,0.95,0.0,0.0
2008/12,(주)금양,1570,130.68,12765.94,85.0,90.92,5.38,7.63,3.09,0.56,0.23,153.54,62.15
2009/12,(주)금양,1570,-49.59,-54.36,41.0,133.47,2.35,27.59,9.42,0.98,0.33,0.0,0.0
2010/12,(주)금양,1570,62.51,-64.27,15.0,164.53,2.95,21.48,12.37,0.78,0.45,18.47,10.63
2011/12,(주)금양,1570,129.7,459.11,88.0,189.58,6.33,20.83,9.29,1.2,0.54,45.53,20.3
2012/12,(주)금양,1570,-4.87,24.99,110.0,180.08,5.38,21.11,9.84,1.51,0.71,22.08,10.29
2013/12,(주)금양,1570,-14.66,-82.25,20.0,222.94,3.61,36.55,22.87,1.26,0.79,0.0,0.0
2014/12,(주)금양,1570,-8.52,0.0,-3.0,260.18,3.26,23.72,14.03,1.53,0.9,3.39,2.01
2015/12,(주)금양,1570,32.77,0.0,430.0,185.41,4.31,35.42,20.78,1.85,1.09,15.83,9.29
2016/12,(주)금양,1570,76.9,-241.36,-608.0,418.85,7.19,0.0,0.0,8.81,3.01,100.99,34.47
2017/12,(주)금양,1570,8.36,0.0,517.0,240.45,7.29,355.25,244.6,4.17,2.87,11.33,7.8
2018/12,(주)금양,1570,2.93,8.43,533.0,157.72,6.58,8.02,5.56,2.8,1.94,0.0,0.0
2019/12,(주)금양,1570,-31.9,-153.69,-279.0,228.35,5.33,0.0,0.0,3.65,2.41,0.0,0.0
2020/12,(주)금양,1570,-34.79,0.0,-95.0,175.52,3.41,0.0,0.0,7.46,1.45,53.92,10.51
2021/12,(주)금양,1570,102.03,0.0,295.0,168.15,5.57,1638.71,849.83,5.77,2.99,0.0,0.0
2022/12,(주)금양,1570,8.83,0.0,-575.0,131.91,6.2,0.0,0.0,25.66,2.64,63.89,6.58
2007/12,(주)금호에이치티,214330,,,,,,,,,,,
2008/12,(주)금호에이치티,214330,,,,,,,,,,,
2009/12,(주)금호에이치티,214330,,,,,,,,,,,
2010/12,(주)금호에이치티,214330,,,,,,,,,,,
2011/12,(주)금호에이치티,214330,,,,,,,,,,,
2012/12,(주)금호에이치티,214330,,,,,,,,,,,
2013/12,(주)금호에이치티,214330,0.0,0.0,1559.0,90.14,8.43,0.0,0.0,0.0,0.0,0.0,0.0
2014/12,(주)금호에이치티,214330,56.12,83.1,2855.0,75.86,9.11,0.0,0.0,0.0,0.0,0.0,0.0
2015/12,(주)금호에이치티,214330,24.59,16.89,1655.0,52.2,10.02,5.68,4.9,1.18,1.02,9.77,8.44
2016/12,(주)금호에이치티,214330,-29.71,-38.48,967.0,81.51,6.85,9.24,4.3,1.3,0.6,6.47,3.01
2017/12,(주)금호에이치티,214330,-37.57,-47.75,505.0,65.46,4.97,14.75,8.29,0.83,0.47,11.01,6.19
2018/12,(주)금호에이치티,214330,17.58,57.96,632.0,90.93,5.01,13.51,6.46,0.73,0.35,5.06,2.42
2019/12,(주)금호에이치티,214330,-61.32,-100.97,-3.0,86.57,1.62,101.18,42.91,1.0,0.43,14.99,6.36
2020/12,(주)금호에이치티,214330,0.0,0.0,-105.0,54.3,-2.14,0.0,0.0,0.76,0.2,10.83,2.82
2021/12,(주)금호에이치티,214330,0.0,0.0,-130.0,30.78,2.79,0.0,0.0,1.65,0.79,0.0,0.0
2022/12,(주)금호에이치티,214330,42.38,0.0,-121.0,30.95,3.35,0.0,0.0,1.83,0.56,78.57,23.92
2007/12,(주)까뮤이앤씨,13700,0.0,0.0,516.0,216.46,6.45,35.64,13.66,0.68,0.26,0.0,0.0
2008/12,(주)까뮤이앤씨,13700,-39.06,61.75,827.0,232.5,2.32,20.27,5.17,0.43,0.11,0.0,0.0
2009/12,(주)까뮤이앤씨,13700,3.0,-25.06,619.0,127.54,2.5,17.44,7.98,0.27,0.12,0.0,0.0
2010/12,(주)까뮤이앤씨,13700,30.68,-33.83,366.0,116.79,4.34,19.01,13.81,0.19,0.14,0.0,0.0
2011/12,(주)까뮤이앤씨,13700,0.0,0.0,-25651.0,440.08,-147.44,0.0,0.0,0.63,0.19,0.0,0.0
2012/12,(주)까뮤이앤씨,13700,0.0,0.0,-1028.0,399.18,4.26,0.0,0.0,0.4,0.19,5.18,2.52
2013/12,(주)까뮤이앤씨,13700,0.0,0.0,-2668.0,397.2,-1.3,0.0,0.0,0.6,0.25,0.0,0.0
2014/12,(주)까뮤이앤씨,13700,0.0,0.0,506.0,263.19,2.31,15.15,6.46,0.98,0.42,2.67,1.14
2015/12,(주)까뮤이앤씨,13700,41.39,126.18,1145.0,182.76,3.04,16.51,5.24,1.91,0.61,10.84,3.44
2016/12,(주)까뮤이앤씨,13700,10.27,-37.0,729.0,179.73,3.18,18.58,13.87,1.21,0.9,0.0,0.0
2017/12,(주)까뮤이앤씨,13700,127.11,159.1,1904.0,136.76,5.86,8.96,5.19,1.32,0.76,9.28,5.37
2018/12,(주)까뮤이앤씨,13700,-59.86,-79.39,39.0,138.81,3.48,42.07,2.52,1.27,0.08,0.0,0.0
2019/12,(주)까뮤이앤씨,13700,266.52,676.1,305.0,138.08,5.24,5.82,3.76,1.14,0.74,10.3,6.66
2020/12,(주)까뮤이앤씨,13700,-81.02,-31.81,208.0,100.83,1.74,17.93,3.43,2.03,0.39,0.0,0.0
2021/12,(주)까뮤이앤씨,13700,0.0,0.0,-68.0,97.4,-1.84,0.0,0.0,1.78,0.88,0.0,0.0
2022/12,(주)까뮤이앤씨,13700,0.0,0.0,-358.0,146.99,-8.15,0.0,0.0,2.89,0.94,0.0,0.0
2007/12,(주)나이스홀딩스,34310,0.0,0.0,2450.0,31.43,11.2,12.67,7.37,1.9,1.11,55.48,32.3
2008/12,(주)나이스홀딩스,34310,60.92,-6.4,2293.0,63.55,10.33,12.3,6.83,1.56,0.86,34.34,19.06
2009/12,(주)나이스홀딩스,34310,-60.61,77.18,3974.0,50.28,27.59,17.78,11.85,1.23,0.82,13.54,9.02
2010/12,(주)나이스홀딩스,34310,-16.87,-0.15,4354.0,37.6,15.85,17.72,4.12,1.14,0.27,0.0,0.0
2011/12,(주)나이스홀딩스,34310,188.02,13.49,9431.0,32.66,23.81,37.17,25.04,0.96,0.64,55.39,37.33
2012/12,(주)나이스홀딩스,34310,-3.6,44.22,13562.0,25.69,21.1,13.44,9.29,0.76,0.53,14.63,10.11
2013/12,(주)나이스홀딩스,34310,63.76,-2.87,1090.0,51.62,9.71,385.54,37.93,10.48,1.03,517.36,50.9
2014/12,(주)나이스홀딩스,34310,-1.98,-23.23,848.0,78.54,7.66,81.53,49.22,2.23,1.35,74.55,45.01
2015/12,(주)나이스홀딩스,34310,27.11,-9.11,787.0,78.68,8.36,170.75,80.24,3.81,1.79,148.2,69.64
2016/12,(주)나이스홀딩스,34310,39.11,87.11,1473.0,82.12,9.43,50.76,31.78,2.91,1.82,55.05,34.46
2017/12,(주)나이스홀딩스,34310,-3.41,-5.76,1388.0,98.46,8.45,145.05,102.13,2.32,1.63,46.74,32.91
2018/12,(주)나이스홀딩스,34310,4.68,22.17,1604.0,108.94,7.96,0.0,0.0,2.49,1.6,33.86,21.79
2019/12,(주)나이스홀딩스,34310,20.19,-51.43,771.0,109.61,8.21,183.18,127.3,2.9,2.01,34.99,24.32
2020/12,(주)나이스홀딩스,34310,-0.7,-42.11,477.0,118.5,7.45,0.0,0.0,3.1,1.58,45.93,23.34
2021/12,(주)나이스홀딩스,34310,-5.8,244.0,1548.0,133.54,5.89,29.9,23.22,2.46,1.91,35.46,27.53
2022/12,(주)나이스홀딩스,34310,0.67,-36.86,1012.0,155.9,5.28,0.0,0.0,2.35,1.56,24.48,16.23
2007/12,(주)남선알미늄,8350,0.0,0.0,-230.0,338.89,1.31,0.0,0.0,4.5,0.96,19.87,4.23
2008/12,(주)남선알미늄,8350,169.09,0.0,-1855.0,337.52,2.47,0.0,0.0,1.98,0.72,0.0,0.0
2009/12,(주)남선알미늄,8350,0.0,0.0,29.0,345.34,2.6,280.47,20.76,19.07,1.41,72.2,5.34
2010/12,(주)남선알미늄,8350,-10.71,176.61,77.0,388.45,2.11,123.56,43.7,3.84,1.36,0.0,0.0
2011/12,(주)남선알미늄,8350,-13.94,248.85,247.0,249.67,1.63,0.0,0.0,3.49,1.17,0.0,0.0
2012/12,(주)남선알미늄,8350,0.0,0.0,-150.0,285.96,-1.27,0.0,0.0,1.65,0.66,0.0,0.0
2013/12,(주)남선알미늄,8350,0.0,0.0,87.0,235.43,3.85,8.42,4.43,1.15,0.61,5.16,2.71
2014/12,(주)남선알미늄,8350,2.41,82.32,159.0,174.75,4.08,9.82,3.66,1.98,0.74,12.7,4.73
2015/12,(주)남선알미늄,8350,22.78,-15.47,135.0,177.59,4.88,11.43,6.7,1.65,0.97,0.0,0.0
2016/12,(주)남선알미늄,8350,41.39,37.08,185.0,131.23,6.03,8.45,5.33,1.41,0.89,4.17,2.63
2017/12,(주)남선알미늄,8350,-14.18,6.58,197.0,92.58,5.18,7.14,4.86,1.05,0.72,5.13,3.49
2018/12,(주)남선알미늄,8350,0.0,0.0,228.0,79.6,2.71,14.78,4.16,2.22,0.63,15.4,4.33
2019/12,(주)남선알미늄,8350,22.84,-42.59,131.0,65.01,3.57,77.91,28.89,3.69,1.37,23.35,8.66
2020/12,(주)남선알미늄,8350,0.0,-27.22,95.0,55.72,-0.56,0.0,0.0,5.07,1.85,0.0,0.0
2021/12,(주)남선알미늄,8350,0.0,295.58,377.0,50.57,-3.0,0.0,0.0,3.23,1.48,44.84,20.54
2022/12,(주)남선알미늄,8350,0.0,-33.01,238.0,30.84,-0.97,206.25,71.91,2.62,0.91,0.0,0.0
2007/12,(주)남성,4270,0.0,0.0,234.0,186.16,0.97,23.02,13.79,0.86,0.52,0.0,0.0
2008/12,(주)남성,4270,0.0,0.0,203.0,178.7,-2.28,15.23,6.81,0.44,0.2,11.36,5.08
2009/12,(주)남성,4270,0.0,0.0,-1600.0,184.67,-0.34,21.81,10.96,0.4,0.2,20.72,10.41
2010/12,(주)남성,4270,0.0,0.0,-343.0,142.78,2.43,20.45,14.39,0.46,0.33,0.0,0.0
2011/12,(주)남성,4270,0.0,0.0,-800.0,157.95,-0.5,11.89,7.93,0.4,0.27,161.15,107.5
2012/12,(주)남성,4270,0.0,0.0,-3159.0,177.0,-0.05,25.84,19.17,0.42,0.31,0.0,0.0
2013/12,(주)남성,4270,0.0,0.0,-316.0,155.9,2.8,25.7,17.83,0.44,0.31,2.48,1.72
